,happs,rank,stdDev,word
3191,2.86,9839,1.43,violations
3192,2.86,9840,1.87,widow
3193,2.84,9841,1.31,addict
3194,2.84,9842,1.42,buried
3195,2.84,9843,1.71,devils
3196,2.84,9844,1.33,dump
3197,2.84,9845,1.88,hater
3198,2.84,9846,1.02,incorrect
3199,2.84,9847,1.65,infection
3200,2.84,9848,1.75,neglected
3201,2.84,9849,1.31,penalty
3202,2.84,9850,1.81,terrible
3203,2.84,9851,1.88,unkind
3204,2.84,9852,1.25,weak
3205,2.82,9853,1.32,annoying
3206,2.82,9854,1.64,bills
3207,2.82,9855,1.53,blame
3208,2.82,9856,1.53,burden
3209,2.82,9857,1.14,complaining
3210,2.82,9858,1.64,danger
3211,2.82,9859,1.73,demise
3212,2.82,9860,2.01,despair
3213,2.82,9861,1.19,disabled
3214,2.82,9862,1.49,discrimination
3215,2.82,9863,1.83,filthy
3216,2.82,9864,1.41,gun
3217,2.82,9865,1.21,lied
3218,2.82,9866,1.59,missiles
3219,2.82,9867,1.6,mourners
3220,2.82,9868,1.7,obituary
3221,2.82,9869,1.51,prosecution
3222,2.82,9870,1.71,worry
3223,2.81,9871,1.79,mafia
3224,2.8,9872,2.02,wounds
3225,2.78,9873,1.45,burns
3226,2.78,9874,1.36,cowards
3227,2.78,9875,1.56,fever
3228,2.78,9876,1.2,mistake
3229,2.78,9877,1.47,trouble
3230,2.78,9878,1.43,troubled
3231,2.78,9879,1.17,wasted
3232,2.76,9880,1.92,bitches
3233,2.76,9881,1.66,bleeding
3234,2.76,9882,1.57,fighting
3235,2.76,9883,1.1,lose
3236,2.76,9884,1.39,lost
3237,2.76,9885,1.29,pathetic
3238,2.76,9886,1.57,unfortunately
3239,2.76,9887,2.17,neglect
3240,2.74,9888,1.61,defeated
3241,2.74,9889,1.24,loses
3242,2.74,9890,1.12,stressed
3243,2.74,9891,1.44,ugly
3244,2.74,9892,1.08,violation
3245,2.73,9893,1.4,unholy
3246,2.72,9894,1.46,addiction
3247,2.72,9895,1.59,arrests
3248,2.72,9896,1.41,disgrace
3249,2.72,9897,1.73,heartbreaker
3250,2.72,9898,1.88,mourn
3251,2.72,9899,1.21,struggling
3252,2.7,9900,1.91,desperation
3253,2.7,9901,1.42,distress
3254,2.7,9902,1.74,fight
3255,2.7,9903,1.37,spam
3256,2.7,9904,1.53,taxes
3257,2.7,9905,1.05,waste
3258,2.7,9906,1.42,worse
3259,2.69,9907,1.78,sorrows
3260,2.69,9908,1.57,bleed
3261,2.68,9909,1.2,ache
3262,2.68,9910,1.52,bastards
3263,2.68,9911,1.27,fears
3264,2.68,9912,1.5,injuries
3265,2.68,9913,1.2,jealous
3266,2.68,9914,2.04,misery
3267,2.68,9915,1.57,ruin
3268,2.68,9916,1.3,shame
3269,2.68,9917,1.22,stupid
3270,2.68,9918,1.22,trash
3271,2.67,9919,1.33,deaf
3272,2.66,9920,1.51,afraid
3273,2.66,9921,1.32,ban
3274,2.66,9922,1.64,drugs
3275,2.66,9923,1.81,loneliness
3276,2.66,9924,1.08,penalties
3277,2.66,9925,1.75,surgery
3278,2.66,9926,1.26,tensions
3279,2.64,9927,1.47,bad
3280,2.64,9928,1.35,curse
3281,2.64,9929,2.07,demons
3282,2.64,9930,1.32,enemy
3283,2.64,9931,1.59,guilty
3284,2.64,9932,1.34,inflation
3285,2.64,9933,2.46,motherfucking
3286,2.64,9934,1.7,sin
3287,2.63,9935,2.02,heartaches
3288,2.62,9936,1.59,beaten
3289,2.62,9937,1.38,lies
3290,2.62,9938,1.18,losing
3291,2.62,9939,1.23,nasty
3292,2.62,9940,1.54,retarded
3293,2.62,9941,1.64,rude
3294,2.62,9942,1.47,threatened
3295,2.62,9943,1.38,violated
3296,2.61,9944,2.08,thugs
3297,2.6,9945,1.53,abortion
3298,2.6,9946,2.08,brutal
3299,2.6,9947,1.37,crash
3300,2.6,9948,0.81,error
3301,2.6,9949,1.62,lie
3302,2.6,9950,1.32,mad
3303,2.6,9951,1.05,selfish
3304,2.6,9952,1.41,stole
3305,2.6,9953,1.32,worries
3306,2.59,9954,1.31,ashamed
3307,2.59,9955,1.91,infections
3308,2.58,9956,1.64,annoyed
3309,2.58,9957,1.23,blind
3310,2.58,9958,1.59,cheated
3311,2.58,9959,1.5,damage
3312,2.58,9960,1.47,disgusting
3313,2.58,9961,1.46,guilt
3314,2.58,9962,1.7,lying
3315,2.58,9963,2.3,motherfuckin
3316,2.58,9964,1.6,rotten
3317,2.58,9965,1.43,scared
3318,2.58,9966,1.73,scary
3319,2.58,9967,1.57,shitty
3320,2.58,9968,1.47,starving
3321,2.58,9969,1.6,stroke
3322,2.57,9970,1.83,betrayed
3323,2.56,9971,1.65,nightmares
3324,2.56,9972,1.66,assault
3325,2.56,9973,1.9,beating
3326,2.56,9974,1.85,grave
3327,2.56,9975,1.66,hopeless
3328,2.56,9976,1.5,loss
3329,2.56,9977,1.51,rage
3330,2.56,9978,2.13,satan
3331,2.56,9979,1.43,upset
3332,2.55,9980,1.96,corpse
3333,2.54,9981,1.37,abandoned
3334,2.54,9982,1.28,broke
3335,2.54,9983,1.83,cocaine
3336,2.54,9984,1.2,denied
3337,2.54,9985,1.45,harm
3338,2.54,9986,1.57,hurricane
3339,2.54,9987,1.67,miserable
3340,2.54,9988,1.33,pissed
3341,2.54,9989,1.62,ruined
3342,2.53,9990,2.0,tumor
3343,2.52,9991,1.55,attacked
3344,2.52,9992,1.3,bastard
3345,2.52,9993,1.81,destroy
3346,2.52,9994,1.27,failing
3347,2.52,9995,1.74,shooting
3348,2.52,9996,1.42,useless
3349,2.51,9997,2.47,motherfuckers
3350,2.5,9998,1.63,betray
3351,2.5,9999,1.47,psycho
3352,2.5,10000,1.52,shit
3353,2.5,10001,1.66,shot
3354,2.5,10002,1.39,stolen
3355,2.48,10003,1.67,crisis
3356,2.48,10004,1.03,damaged
3357,2.48,10005,1.55,haters
3358,2.48,10006,1.5,recession
3359,2.48,10007,1.57,saddam
3360,2.48,10008,1.53,slap
3361,2.46,10009,1.46,attacks
3362,2.46,10010,1.4,crashed
3363,2.46,10011,1.45,losses
3364,2.46,10012,1.34,panic
3365,2.46,10013,1.68,steal
3366,2.46,10014,1.31,stealing
3367,2.46,10015,1.5,tears
3368,2.44,10016,1.92,burial
3369,2.44,10017,1.23,cheat
3370,2.44,10018,1.46,dangerous
3371,2.44,10019,1.59,drowning
3372,2.44,10020,1.47,enemies
3373,2.44,10021,1.45,hating
3374,2.44,10022,1.46,prisoners
3375,2.44,10023,1.28,saddened
3376,2.42,10024,1.49,arrest
3377,2.42,10025,1.43,attack
3378,2.42,10026,1.37,flood
3379,2.42,10027,1.23,ill
3380,2.42,10028,1.93,killer
3381,2.42,10029,1.05,negative
3382,2.42,10030,1.18,worried
3383,2.42,10031,1.55,wounded
3384,2.41,10032,1.88,nigger
3385,2.41,10033,1.84,slaughter
3386,2.4,10034,1.6,asshole
3387,2.4,10035,1.12,flu
3388,2.4,10036,1.69,weapons
3389,2.38,10037,1.47,graveside
3390,2.38,10038,1.61,sad
3391,2.38,10039,1.41,victim
3392,2.36,10040,1.12,hurting
3393,2.36,10041,1.31,threat
3394,2.34,10042,1.19,frustration
3395,2.34,10043,1.88,hate
3396,2.34,10044,1.64,tragic
3397,2.33,10045,1.78,grief
3398,2.32,10046,1.52,accident
3399,2.32,10047,1.24,angry
3400,2.32,10048,1.3,fear
3401,2.32,10049,1.87,nightmare
3402,2.32,10050,1.28,poor
3403,2.32,10051,1.5,victims
3404,2.3,10052,1.42,anger
3405,2.3,10053,1.57,fired
3406,2.3,10054,1.18,fraud
3407,2.3,10055,1.37,theft
3408,2.29,10056,1.31,thieves
3409,2.28,10057,1.5,heartache
3410,2.28,10058,1.47,sadly
3411,2.26,10059,1.19,cheating
3412,2.26,10060,1.51,destruction
3413,2.26,10061,1.03,disappointed
3414,2.24,10062,1.48,bombing
3415,2.24,10063,1.55,devil
3416,2.24,10064,1.48,horrible
3417,2.24,10065,1.6,suffered
3418,2.22,10066,1.86,hatred
3419,2.22,10067,1.42,weep
3420,2.22,10068,1.47,hell
3421,2.22,10069,1.79,holocaust
3422,2.22,10070,1.11,injured
3423,2.22,10071,1.71,suffering
3424,2.2,10072,1.29,cried
3425,2.2,10073,1.26,crime
3426,2.2,10074,1.11,loser
3427,2.18,10075,1.79,depressed
3428,2.18,10076,1.32,divorce
3429,2.18,10077,1.37,hurt
3430,2.18,10078,1.42,robbed
3431,2.18,10079,1.34,tsunami
3432,2.16,10080,1.88,agony
3433,2.16,10081,1.6,drowned
3434,2.16,10082,1.28,homeless
3435,2.16,10083,1.18,pollution
3436,2.14,10084,1.31,corruption
3437,2.14,10085,1.37,crimes
3438,2.14,10086,1.29,hated
3439,2.14,10087,1.2,hurts
3440,2.12,10088,1.45,painful
3441,2.12,10089,1.56,sorrow
3442,2.12,10090,1.0,unemployment
3443,2.12,10091,1.36,unhappy
3444,2.11,10092,1.31,heartbreak
3445,2.1,10093,1.47,dying
3446,2.1,10094,1.56,funeral
3447,2.1,10095,1.28,pain
3448,2.1,10096,1.34,worst
3449,2.08,10097,1.56,dies
3450,2.08,10098,1.35,racist
3451,2.08,10099,1.12,rejected
3452,2.08,10100,1.32,robbery
3453,2.08,10101,1.38,suffer
3454,2.08,10102,1.34,virus
3455,2.06,10103,1.6,bankruptcy
3456,2.06,10104,1.2,fails
3457,2.06,10105,1.22,failure
3458,2.06,10106,1.33,hates
3459,2.06,10107,1.48,prison
3460,2.06,10108,1.46,slave
3461,2.06,10109,1.37,slaves
3462,2.06,10110,1.38,tragedy
3463,2.06,10111,1.35,violent
3464,2.04,10112,1.24,crying
3465,2.04,10113,1.34,destroyed
3466,2.04,10114,1.24,injury
3467,2.02,10115,1.33,rejection
3468,2.02,10116,1.66,motherfucker
3469,2.02,10117,1.08,sick
3470,2.02,10118,1.58,slavery
3471,2.0,10119,1.32,dead
3472,2.0,10120,1.31,disease
3473,2.0,10121,1.18,illness
3474,2.0,10122,1.53,killers
3475,2.0,10123,1.34,punishment
3476,1.98,10124,1.27,criminal
3477,1.98,10125,1.56,depression
3478,1.98,10126,1.12,headache
3479,1.98,10127,1.12,poverty
3480,1.98,10128,1.35,tumors
3481,1.96,10129,1.28,bomb
3482,1.96,10130,1.43,disaster
3483,1.96,10131,1.03,fail
3484,1.94,10132,1.15,poison
3485,1.9,10133,1.22,depressing
3486,1.9,10134,1.2,earthquake
3487,1.9,10135,1.28,evil
3488,1.9,10136,1.33,wars
3489,1.88,10137,1.24,abuse
3490,1.88,10138,0.94,diseases
3491,1.88,10139,1.19,sadness
3492,1.86,10140,1.05,violence
3493,1.84,10141,1.15,cruel
3494,1.84,10142,1.28,cry
3495,1.84,10143,1.0,failed
3496,1.84,10144,1.18,sickness
3497,1.83,10145,1.31,abused
3498,1.82,10146,1.42,tortured
3499,1.8,10147,1.53,fatal
3500,1.8,10148,1.54,killings
3501,1.8,10149,1.63,murdered
3502,1.8,10150,1.41,war
3503,1.78,10151,1.23,kills
3504,1.76,10152,1.02,jail
3505,1.76,10153,1.0,terror
3506,1.74,10154,1.19,die
3507,1.7,10155,1.36,killing
3508,1.64,10156,1.01,arrested
3509,1.64,10157,1.14,deaths
3510,1.64,10158,1.43,raped
3511,1.58,10159,1.05,torture
3512,1.56,10160,1.2,died
3513,1.56,10161,1.05,kill
3514,1.56,10162,1.23,killed
3515,1.54,10163,1.07,cancer
3516,1.54,10164,1.28,death
3517,1.48,10165,1.01,murder
3518,1.48,10166,0.91,terrorism
3519,1.44,10167,0.79,rape
3520,1.3,10168,0.84,suicide
3521,1.3,10169,0.91,terrorist
3522,1.72,10170,0.97,corona
3523,1.34,10171,0.66,coronavirus
3524,1.6,10172,0.76,covid
3525,3.16,10173,1.28,distancing
3526,1.72,10174,0.99,epidemic
3527,5.14,10175,1.14,kits
3528,2.04,10176,0.9,lockdown
3529,3.38,10177,1.58,masks
3530,1.84,10178,1.04,ncov19
3531,2.46,10179,1.3,outbreak
3532,1.6,10180,1.01,pandemic
3533,2.18,10181,1.08,quarantine
3534,2.14,10182,1.01,quarantined
3535,5.14,10183,1.55,sanitizer
3536,3.14,10184,1.8,self-quarantine
3537,2.98,10185,1.7,ventilator
3538,3.26,10186,1.97,ventilators
3539,8.5,0,0.93,laughter
3540,8.44,1,0.97,happiness
3541,8.42,2,1.11,love
3542,8.3,3,0.99,happy
3543,8.26,4,1.16,laughed
3544,8.22,5,1.37,laugh
3545,8.2,6,1.11,laughing
3546,8.18,7,1.1,excellent
3547,8.18,8,1.16,laughs
3548,8.16,9,1.06,joy
3549,8.16,10,1.08,successful
3550,8.12,11,1.08,win
3551,8.1,12,0.99,rainbow
3552,8.1,13,1.02,smile
3553,8.1,14,1.22,won
3554,8.08,15,0.97,pleasure
3555,8.08,16,1.07,smiled
3556,8.06,17,1.36,rainbows
3557,8.04,18,1.05,winning
3558,8.02,19,1.53,celebration
3559,8.02,20,1.53,enjoyed
3560,8.02,21,1.06,healthy
3561,8.02,22,1.12,music
3562,8.0,23,1.14,celebrating
3563,8.0,24,1.63,congratulations
3564,8.0,25,1.29,weekend
3565,7.98,26,1.15,celebrate
3566,7.98,27,1.15,comedy
3567,7.98,28,0.98,jokes
3568,7.98,29,1.32,rich
3569,7.98,30,1.08,victory
3570,7.96,31,1.29,christmas
3571,7.96,32,1.26,free
3572,7.96,33,1.12,friendship
3573,7.96,34,1.31,fun
3574,7.96,35,1.26,holidays
3575,7.96,36,1.16,loved
3576,7.96,37,1.37,loves
3577,7.96,38,1.01,loving
3578,7.94,39,1.06,beach
3579,7.94,40,1.56,hahaha
3580,7.94,41,1.13,kissing
3581,7.94,42,1.17,sunshine
3582,7.92,43,1.18,beautiful
3583,7.92,44,1.26,delicious
3584,7.92,45,1.19,friends
3585,7.92,46,1.05,funny
3586,7.92,47,1.14,outstanding
3587,7.92,48,1.4,paradise
3588,7.92,49,1.29,sweetest
3589,7.92,50,1.9,vacation
3590,7.92,51,1.08,butterflies
3591,7.9,52,1.42,freedom
3592,7.88,53,1.17,flower
3593,7.88,54,1.21,great
3594,7.88,55,1.49,sunlight
3595,7.88,56,1.27,sweetheart
3596,7.88,57,1.19,sweetness
3597,7.86,58,1.57,award
3598,7.86,59,1.03,chocolate
3599,7.86,60,1.7,hahahaha
3600,7.86,61,1.58,heaven
3601,7.86,62,1.34,peace
3602,7.86,63,1.46,splendid
3603,7.86,64,1.64,success
3604,7.84,65,1.5,enjoying
3605,7.84,66,1.5,kissed
3606,7.82,67,1.02,attraction
3607,7.8,68,1.18,celebrated
3608,7.8,69,1.4,hero
3609,7.8,70,1.44,hugs
3610,7.8,71,1.25,positive
3611,7.8,72,1.36,sun
3612,7.78,73,1.91,birthday
3613,7.78,74,1.28,blessed
3614,7.78,75,1.09,fantastic
3615,7.78,76,1.69,winner
3616,7.78,77,1.42,delight
3617,7.76,78,1.61,beauty
3618,7.76,79,1.33,butterfly
3619,7.76,80,1.22,entertainment
3620,7.76,81,1.56,funniest
3621,7.76,82,1.27,honesty
3622,7.76,83,1.08,sky
3623,7.76,84,1.79,smiles
3624,7.76,85,1.7,succeed
3625,7.76,86,1.79,wonderful
3626,7.74,87,1.4,glorious
3627,7.74,88,1.19,kisses
3628,7.74,89,1.38,promotion
3629,7.72,90,1.31,family
3630,7.72,91,1.34,gift
3631,7.72,92,1.09,humor
3632,7.72,93,1.2,romantic
3633,7.7,94,1.23,cupcakes
3634,7.7,95,1.07,festival
3635,7.7,96,1.36,hahahahaha
3636,7.7,97,1.25,honour
3637,7.7,98,1.07,relax
3638,7.7,99,1.79,weekends
3639,7.68,100,1.24,angel
3640,7.68,101,1.53,b-day
3641,7.68,102,1.46,bonus
3642,7.68,103,1.62,brilliant
3643,7.68,104,1.48,diamonds
3644,7.68,105,1.3,holiday
3645,7.68,106,1.27,lucky
3646,7.68,107,1.67,mother
3647,7.68,108,1.6,super
3648,7.66,109,1.49,amazing
3649,7.66,110,1.47,angels
3650,7.66,111,1.47,enjoy
3651,7.66,112,1.51,friend
3652,7.66,113,1.55,friendly
3653,7.66,114,1.29,mother's
3654,7.66,115,1.24,profit
3655,7.66,116,1.39,finest
3656,7.64,117,1.68,bday
3657,7.64,118,1.22,champion
3658,7.64,119,1.35,grandmother
3659,7.64,120,1.38,haha
3660,7.64,121,1.76,kiss
3661,7.64,122,1.29,kitten
3662,7.64,123,1.89,miracle
3663,7.64,124,1.87,mom
3664,7.64,125,1.06,sweet
3665,7.62,126,1.63,blessings
3666,7.62,127,1.14,bright
3667,7.62,128,1.09,cutest
3668,7.62,129,1.09,entertaining
3669,7.62,130,1.4,excited
3670,7.62,131,1.65,excitement
3671,7.62,132,1.4,joke
3672,7.62,133,2.13,millionaire
3673,7.62,134,1.21,prize
3674,7.62,135,1.14,succeeded
3675,7.62,136,1.26,successfully
3676,7.62,137,1.54,winners
3677,7.6,138,1.59,shines
3678,7.6,139,1.59,awesome
3679,7.6,140,1.25,genius
3680,7.58,141,1.43,achievement
3681,7.58,142,1.11,cake
3682,7.58,143,1.47,cheers
3683,7.58,144,1.34,exciting
3684,7.58,145,1.37,goodness
3685,7.58,146,1.47,hug
3686,7.58,147,1.6,income
3687,7.58,148,1.46,party
3688,7.58,149,1.46,puppy
3689,7.58,150,1.7,smiling
3690,7.58,151,1.34,song
3691,7.58,152,1.34,succeeding
3692,7.58,153,1.13,tasty
3693,7.58,154,1.76,victories
3694,7.56,155,1.37,achieved
3695,7.56,156,1.67,billion
3696,7.56,157,1.46,cakes
3697,7.56,158,1.15,easier
3698,7.56,159,1.43,flowers
3699,7.56,160,1.94,gifts
3700,7.56,161,1.11,gold
3701,7.56,162,1.15,merry
3702,7.54,163,1.28,families
3703,7.54,164,1.25,handsome
3704,7.54,165,1.28,lovers
3705,7.53,166,1.53,affection
3706,7.52,167,1.49,candy
3707,7.52,168,1.2,cute
3708,7.52,169,1.72,diamond
3709,7.52,170,1.42,earnings
3710,7.52,171,1.18,interesting
3711,7.52,172,1.05,peacefully
3712,7.52,173,1.47,praise
3713,7.52,174,1.22,relaxing
3714,7.52,175,1.25,roses
3715,7.52,176,1.73,saturdays
3716,7.51,177,1.32,faithful
3717,7.51,178,1.73,heavens
3718,7.5,179,1.47,cherish
3719,7.5,180,1.15,comfort
3720,7.5,181,1.54,congrats
3721,7.5,182,1.76,cupcake
3722,7.5,183,1.34,earn
3723,7.5,184,1.37,extraordinary
3724,7.5,185,1.61,glory
3725,7.5,186,1.98,hilarious
3726,7.5,187,1.36,moonlight
3727,7.5,188,1.31,optimistic
3728,7.5,189,1.09,peaceful
3729,7.5,190,1.43,romance
3730,7.49,191,1.65,feast
3731,7.48,192,0.97,attractive
3732,7.48,193,1.52,glad
3733,7.48,194,1.5,grandma
3734,7.48,195,1.31,internet
3735,7.48,196,1.22,pleasant
3736,7.48,197,1.33,profits
3737,7.48,198,1.37,smart
3738,7.48,199,1.82,x-mas
3739,7.46,200,1.5,babies
3740,7.46,201,1.68,cheer
3741,7.46,202,1.18,courage
3742,7.46,203,1.13,enthusiasm
3743,7.46,204,1.13,honest
3744,7.46,205,1.25,loyal
3745,7.46,206,1.09,opportunities
3746,7.46,207,1.83,triumph
3747,7.46,208,1.45,wow
3748,7.46,209,1.62,jewels
3749,7.45,210,1.33,forests
3750,7.44,211,1.23,apple
3751,7.44,212,1.42,dreams
3752,7.44,213,1.62,fantasy
3753,7.44,214,1.21,food
3754,7.44,215,1.59,honey
3755,7.44,216,1.94,miracles
3756,7.44,217,1.68,sex
3757,7.44,218,1.34,sing
3758,7.44,219,1.42,starlight
3759,7.44,220,1.5,thankful
3760,7.44,221,1.26,wins
3761,7.42,222,1.23,achieve
3762,7.42,223,1.44,adored
3763,7.42,224,1.67,cash
3764,7.42,225,1.29,dances
3765,7.42,226,1.96,gorgeous
3766,7.42,227,1.51,grandchildren
3767,7.42,228,1.34,incredible
3768,7.42,229,1.09,lunch
3769,7.42,230,1.76,mommy
3770,7.42,231,1.44,parties
3771,7.42,232,1.72,perfect
3772,7.42,233,1.72,saturday
3773,7.42,234,1.54,surprise
3774,7.42,235,1.4,truth
3775,7.4,236,1.74,blessing
3776,7.4,237,1.2,creative
3777,7.4,238,1.14,dinner
3778,7.4,239,1.09,kindness
3779,7.4,240,1.16,pleased
3780,7.4,241,1.23,sexy
3781,7.4,242,1.16,strength
3782,7.4,243,1.12,thank
3783,7.4,244,1.51,thanks
3784,7.4,245,1.41,thanksgiving
3785,7.4,246,1.71,treasure
3786,7.4,247,1.7,valentine
3787,7.39,248,1.67,riches
3788,7.38,249,1.16,awarded
3789,7.38,250,1.54,fabulous
3790,7.38,251,1.43,grandfather
3791,7.38,252,1.83,heavenly
3792,7.38,253,1.31,hope
3793,7.38,254,1.6,kids
3794,7.38,255,1.29,magical
3795,7.38,256,1.43,million
3796,7.38,257,1.51,nice
3797,7.38,258,1.46,sundays
3798,7.38,259,1.23,wealth
3799,7.36,260,1.39,fantasies
3800,7.36,261,1.4,cares
3801,7.36,262,1.44,dance
3802,7.36,263,1.22,daughters
3803,7.36,264,1.51,favorable
3804,7.36,265,1.64,friend's
3805,7.36,266,1.27,generosity
3806,7.36,267,1.47,grateful
3807,7.36,268,1.1,inspired
3808,7.36,269,1.47,mothers
3809,7.36,270,1.51,parents
3810,7.36,271,1.32,valentine's
3811,7.35,272,1.55,intelligent
3812,7.35,273,1.3,liberation
3813,7.35,274,1.77,melody
3814,7.35,275,1.64,wonderland
3815,7.34,276,1.27,beloved
3816,7.34,277,1.41,caring
3817,7.34,278,1.24,homemade
3818,7.34,279,1.19,inspiring
3819,7.34,280,1.45,movies
3820,7.34,281,1.52,precious
3821,7.34,282,1.61,respect
3822,7.34,283,1.12,satisfaction
3823,7.34,284,1.44,satisfy
3824,7.34,285,1.52,wedding
3825,7.32,286,1.3,accomplished
3826,7.32,287,1.7,adorable
3827,7.32,288,1.36,championship
3828,7.32,289,1.1,comfortable
3829,7.32,290,1.73,cuddle
3830,7.32,291,1.22,games
3831,7.32,292,1.48,grandson
3832,7.32,293,1.7,life
3833,7.32,294,1.54,lovely
3834,7.32,295,1.7,pretty
3835,7.32,296,1.43,proud
3836,7.32,297,1.46,rose
3837,7.32,298,1.2,united
3838,7.31,299,1.53,fruits
3839,7.3,300,1.43,adventure
3840,7.3,301,1.27,couple
3841,7.3,302,1.46,dollars
3842,7.3,303,1.78,eating
3843,7.3,304,1.39,fortune
3844,7.3,305,1.47,generous
3845,7.3,306,1.34,golden
3846,7.3,307,1.54,hahah
3847,7.3,308,2.07,hooray
3848,7.3,309,1.2,intelligence
3849,7.3,310,1.93,lover
3850,7.3,311,1.68,luxury
3851,7.3,312,1.84,money
3852,7.3,313,1.47,passion
3853,7.3,314,1.53,prosperity
3854,7.3,315,1.33,remarkable
3855,7.3,316,1.13,sweetie
3856,7.3,317,1.78,valentines
3857,7.29,318,1.31,educated
3858,7.29,319,1.27,gently
3859,7.28,320,1.85,baby
3860,7.28,321,1.33,books
3861,7.28,322,1.54,bride
3862,7.28,323,1.58,cherished
3863,7.28,324,1.7,cookies
3864,7.28,325,1.77,dessert
3865,7.28,326,1.36,employed
3866,7.28,327,1.29,glow
3867,7.28,328,1.93,god
3868,7.28,329,1.7,great-grandchildren
3869,7.28,330,1.29,helped
3870,7.28,331,1.59,independence
3871,7.28,332,1.54,likes
3872,7.28,333,1.65,luckily
3873,7.28,334,1.37,moon
3874,7.28,335,1.59,perfectly
3875,7.28,336,1.53,satisfied
3876,7.28,337,1.92,sunday
3877,7.27,338,1.2,juicy
3878,7.26,339,1.35,championships
3879,7.26,340,1.41,divine
3880,7.26,341,1.26,dreaming
3881,7.26,342,1.48,foods
3882,7.26,343,1.32,fresh
3883,7.26,344,1.12,gladly
3884,7.26,345,1.52,greatest
3885,7.26,346,1.68,hearts
3886,7.26,347,1.88,luck
3887,7.26,348,1.54,millions
3888,7.26,349,1.05,musicians
3889,7.26,350,1.23,play
3890,7.26,351,1.16,progress
3891,7.26,352,1.27,savings
3892,7.24,353,1.47,appreciation
3893,7.24,354,1.76,bliss
3894,7.24,355,1.6,bloom
3895,7.24,356,1.2,book
3896,7.24,357,1.56,child
3897,7.24,358,1.38,companion
3898,7.24,359,1.39,computer
3899,7.24,360,1.35,gardens
3900,7.24,361,0.98,gentle
3901,7.24,362,2.04,hahahah
3902,7.24,363,1.24,helpful
3903,7.24,364,1.04,impressed
3904,7.24,365,1.39,kind
3905,7.24,366,1.46,knowledge
3906,7.24,367,1.27,liberty
3907,7.24,368,1.76,mama
3908,7.24,369,1.8,nature
3909,7.24,370,1.27,pal
3910,7.24,371,1.08,passionate
3911,7.24,372,1.49,promoted
3912,7.24,373,1.89,reward
3913,7.24,374,1.65,warmth
3914,7.24,375,2.1,xmas
3915,7.22,376,1.21,danced
3916,7.22,377,1.87,amazed
3917,7.22,378,1.18,appreciate
3918,7.22,379,1.23,brother
3919,7.22,380,1.28,confidence
3920,7.22,381,1.31,darling
3921,7.22,382,1.56,encouraging
3922,7.22,383,1.3,energy
3923,7.22,384,1.28,films
3924,7.22,385,1.18,garden
3925,7.22,386,1.27,graduated
3926,7.22,387,1.47,guitar
3927,7.22,388,1.25,health
3928,7.22,389,1.43,heart
3929,7.22,390,1.2,honor
3930,7.22,391,1.22,like
3931,7.22,392,1.56,musical
3932,7.22,393,1.53,pets
3933,7.22,394,1.06,relaxed
3934,7.22,395,1.34,salary
3935,7.22,396,1.58,star
3936,7.22,397,1.11,sweeter
3937,7.22,398,1.23,trust
3938,7.22,399,1.79,yummy
3939,7.2,400,1.73,ecstasy
3940,7.2,401,1.53,eternal
3941,7.2,402,1.5,approved
3942,7.2,403,1.05,benefits
3943,7.2,404,1.44,cartoon
3944,7.2,405,1.44,comforted
3945,7.2,406,1.34,cool
3946,7.2,407,1.29,discount
3947,7.2,408,1.46,good
3948,7.2,409,1.31,google
3949,7.2,410,1.47,ladies
3950,7.2,411,1.25,libraries
3951,7.2,412,1.84,luv
3952,7.2,413,1.63,perfection
3953,7.2,414,1.46,presents
3954,7.2,415,2.03,prizes
3955,7.2,416,1.2,special
3956,7.2,417,1.21,wishes
3957,7.18,418,1.29,alive
3958,7.18,419,1.21,awards
3959,7.18,420,1.29,bed
3960,7.18,421,1.69,best
3961,7.18,422,1.48,coffee
